L_S,vl1,vl2
280.595,912.314,971.458
281.234,906.655,966.716
281.872,907.646,954.8
282.509,880.493,983.682
283.146,874.825,992.171
283.782,899.686,999.442
284.417,892.139,1012.55
285.052,885.125,947.387
285.687,882.603,970.883
286.32,892.348,954.868
286.953,887.183,1008.17
287.585,885.387,958.114
288.217,888.154,952.781
288.847,894.707,988.569
289.478,870.949,978.02
290.107,879.28,968.411
290.736,891.505,957.859
291.363,897.752,968.609
291.991,863.359,926.347
292.617,868.455,968.253
293.243,882.028,1004.15
293.867,873.49,994.726
294.491,880.779,936.694
295.115,894.673,943.184
295.737,877.719,948.368
296.359,857.881,964.454
296.98,863.376,972.124
297.6,877.996,986.484
298.219,869.212,967.13
298.837,857.517,950.847
299.455,852.796,950.912
300.071,879.163,940.487
300.687,871.646,967.829
301.302,869.013,903.618
301.916,856.939,932.874
302.529,858.579,980.965
303.142,855.27,953.145
303.753,864.726,944.542
304.363,879.659,935.856
304.973,851.865,888.143
305.582,841.78,951.432
306.189,855.636,965.693
306.796,845.237,929.279
307.402,867.984,971.517
308.007,855.938,884.66
308.611,846.763,911.483
309.215,844.768,954.386
309.817,857.63,913.961
310.418,846.154,967.689
311.018,858.653,935.243
311.618,841.553,926.593
312.216,853.317,909.452
312.813,855.507,958.345
313.41,847.341,906.071
314.005,841.851,941.809
314.6,854.691,968.83
315.194,837.248,930.739
315.786,836.973,931.086
316.378,856.088,923.273
316.968,844.245,902.362
317.558,835.204,921.698
318.147,851.334,940.046
318.734,837.296,929.5
319.321,824.717,914.787
319.907,839.582,915.62
320.491,850.801,923.823
321.075,833.944,876.167
321.658,821.853,919.194
322.239,843.373,925.152
322.82,830.168,883.912
323.4,825.191,913.691
323.978,833.393,927.192
324.556,828.789,912.972
325.133,826.386,936.799
325.709,835.928,913.966
326.283,832.391,935.463
326.857,834.276,926.45
327.43,827.704,926.18
328.001,817.878,894.229
328.572,831.05,921.964
329.141,830.622,914.699
329.71,819.926,938.124
330.278,825.376,881.978
330.844,814.003,920.77
331.41,833.428,909.907
331.975,824.293,905.757
332.538,826.238,929.228
333.101,815.808,917.931
333.662,823.728,876.538
334.223,819.34,895.186
334.783,828.041,866.122
335.341,815.941,901.078
335.899,828.473,926.779
336.456,817.659,891.703
337.011,817.656,923.238
337.566,815.563,928.97
338.119,809.757,880.098
338.672,816.459,914.073
339.224,829.242,861.189
339.774,816.555,895.351
340.324,834.16,901.977
340.873,820.854,905.065
341.421,821.754,920.686
341.967,814.134,931.536
342.513,818.305,910.199
343.058,819.096,890.84
343.602,811.564,894.321
344.145,817.901,899.564
344.687,816.482,932.782
345.228,820.045,901.784
345.768,812.644,924.143
346.307,820.564,905.206
346.845,814.827,890.199
347.382,810.113,873.796
347.919,819.776,912.42
348.454,823.223,861.92
348.988,816.355,926.001
349.522,824.459,905.84
350.054,813.171,915.219
350.586,809.388,903.258
351.116,819.472,890.004
351.646,815.759,890.497
352.175,822.547,902.87
352.703,812.866,877.735
353.23,805.094,882.904
353.756,826.885,897.741
354.281,810.0,893.322
354.805,817.979,915.571
355.329,812.985,921.257
355.851,817.385,914.734
356.373,805.454,913.767
356.894,819.718,914.654
357.414,812.459,915.545
357.933,814.28,928.543
358.451,811.389,902.871
358.968,804.021,930.41
359.484,814.91,915.595
360.0,819.257,923.391
0.514709,810.077,927.07
1.02858,809.824,922.076
1.54161,813.743,921.008
2.05381,808.467,930.327
2.56517,814.808,919.358
3.07571,816.796,907.318
3.58543,810.659,922.743
4.09433,823.196,901.383
4.60242,812.013,940.259
5.1097,816.74,924.331
5.61618,812.434,946.203
6.12186,810.729,933.358
6.62675,811.815,930.098
7.13085,816.141,916.301
7.63416,829.263,910.26
8.1367,818.008,922.379
8.63847,824.994,915.656
9.13947,815.828,936.341
9.63971,811.134,920.804
10.1392,816.663,923.249
10.6379,820.231,934.482
11.1359,827.489,925.033
11.6331,818.021,930.778
12.1296,821.302,925.267
12.6254,821.445,938.146
13.1204,815.456,932.811
13.6148,820.033,919.576
14.1084,825.054,938.291
14.6013,820.506,925.581
15.0934,822.719,917.198
15.5849,821.603,937.588
16.0757,825.379,921.1
16.5658,820.686,922.362
17.0552,826.912,940.087
17.544,824.714,949.384
18.032,818.654,921.055
18.5194,821.422,929.309
19.0062,830.901,928.49
19.4923,823.805,937.867
19.9777,823.197,924.253
20.4625,826.138,933.45
20.9466,827.621,949.19
21.4301,820.357,930.154
21.913,829.291,921.368
22.3952,833.643,946.657
22.8769,825.785,938.119
23.3579,824.17,912.503
23.8383,827.748,939.679
