#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
14.6013,791.884,893.899
15.0934,785.814,907.325
15.5849,784.065,889.087
16.0757,789.694,886.245
16.5658,784.797,891.033
17.0552,795.756,888.089
17.544,788.194,898.3
18.032,787.373,895.32
18.5194,785.135,894.58
19.0062,786.039,886.052
19.4923,788.781,877.53
19.9777,795.709,891.11
20.4625,787.986,883.321
20.9466,790.011,881.143
21.4301,791.71,899.298
21.913,784.986,894.904
22.3952,787.018,883.059
22.8769,791.356,894.847
23.3579,792.08,891.028
23.8383,786.495,884.047
24.3181,792.678,872.181
24.7973,793.826,902.707
25.276,787.461,887.76
25.754,790.004,876.197
26.2315,792.991,905.278
26.7083,790.636,893.071
27.1847,787.497,882.531
27.6604,793.435,897.306
28.1356,792.993,902.598
28.6103,791.274,898.705
29.0843,786.8,888.165
29.5579,792.352,877.221
30.0309,791.887,909.657
30.5034,787.554,900.859
30.9754,788.711,876.587
31.4468,791.619,904.95
31.9178,794.106,897.395
32.3882,790.775,905.481
32.8582,788.86,889.43
33.3276,790.411,893.049
33.7965,794.887,898.571
34.265,791.105,899.554
34.733,787.768,878.532
35.2005,789.915,872.507
35.6676,797.783,896.473
36.1341,788.585,905.304
36.6003,785.717,875.747
37.066,789.666,886.74
37.5312,794.594,895.444
37.996,787.936,885.563
38.4604,788.02,881.602
38.9243,796.184,889.958
39.3878,792.164,913.765
39.8509,786.844,877.872
40.3136,786.581,869.105
40.7759,791.154,895.874
41.2378,792.241,893.85
41.6993,787.339,885.827
42.1604,787.424,883.334
42.6211,793.247,892.19
43.0815,788.85,905.429
43.5415,785.189,886.455
44.0011,790.048,880.282
44.4604,790.802,874.658
44.9193,791.775,890.398
45.3778,790.042,894.837
45.8361,786.35,868.11
46.2939,786.564,882.349
46.7515,790.886,890.292
47.2087,785.989,873.766
47.6656,789.785,877.018
48.1222,790.764,900.772
48.5785,784.895,884.187
49.0345,786.017,871.027
49.4902,789.878,890.554
49.9456,788.473,878.242
50.4007,783.083,873.6
50.8556,787.173,879.105
51.3102,790.231,899.232
51.7645,783.938,873.371
52.2185,780.985,868.264
52.6723,789.207,886.87
53.1258,788.011,881.811
53.5791,782.481,878.982
54.0322,783.107,883.965
54.485,787.245,885.218
54.9376,779.748,875.232
55.3899,777.448,875.715
