L_S,vl1,vl2
32.8582,901.188,1007.71
32.9169,906.193,1004.03
32.9756,912.39,996.796
33.0343,906.581,996.43
33.0929,909.018,1006.61
33.1516,905.453,1005.86
33.2103,893.848,998.837
33.2689,891.938,998.191
33.3276,901.251,1007.44
33.3862,906.154,1005.07
33.4449,910.73,998.257
33.5035,905.831,997.812
33.5621,908.292,1007.66
33.6207,904.262,1006.28
33.6794,892.723,1000.12
33.738,891.641,1001.01
33.7965,900.913,1011.22
33.8551,905.589,1007.86
33.9137,910.495,1000.8
33.9723,905.494,1000.14
34.0308,908.207,1009.08
34.0894,904.322,1007.83
34.1479,893.036,1001.31
34.2065,892.25,1001.64
34.265,901.53,1010.98
34.3235,906.469,1006.85
34.382,912.019,998.935
34.4406,906.608,998.575
34.4991,907.544,1008.2
34.5576,904.001,1006.62
34.616,892.776,999.549
34.6745,891.623,1000.46
34.733,900.374,1010.9
34.7915,905.313,1007.04
34.8499,910.143,999.927
34.9084,904.62,999.084
34.9668,906.148,1009.31
35.0252,901.998,1008.74
35.0837,890.415,1000.83
35.1421,889.551,1002.3
35.2005,898.465,1012.61
35.2589,902.313,1008.58
35.3173,908.103,1000.76
35.3757,904.051,999.507
35.4341,906.642,1008.94
35.4925,902.796,1008.9
35.5508,891.149,1002.36
35.6092,889.816,1001.84
35.6676,898.53,1012.42
35.7259,903.546,1007.71
35.7842,908.925,999.076
35.8426,904.442,997.286
35.9009,906.331,1007.66
35.9592,902.446,1008.05
36.0175,889.936,1000.99
36.0758,888.516,1000.67
36.1341,896.824,1010.54
36.1924,900.928,1006.1
36.2507,907.15,999.462
36.309,901.981,999.18
36.3673,903.666,1008.86
36.4255,899.972,1007.58
36.4838,888.223,1000.79
36.542,887.016,1000.93
36.6003,896.142,1011.14
36.6585,900.52,1008.27
36.7167,905.411,1001.58
36.775,901.806,1000.54
36.8332,904.568,1009.65
36.8914,900.599,1008.35
36.9496,888.436,1001.06
37.0078,887.093,1000.14
37.066,896.004,1010.54
37.1241,900.327,1006.05
37.1823,906.167,998.441
37.2405,901.837,996.006
37.2986,904.036,1004.52
37.3568,899.451,1002.95
37.4149,887.015,996.082
37.4731,885.879,995.564
37.5312,895.208,1004.18
37.5893,899.065,1000.15
37.6474,904.443,992.57
37.7056,900.031,990.815
37.7637,902.358,999.807
37.8218,898.318,999.115
37.8798,886.506,993.916
37.9379,884.939,993.496
37.996,893.876,1001.16
38.0541,897.732,997.62
38.1121,903.124,990.64
38.1702,899.562,989.255
38.2282,902.215,998.014
38.2863,898.143,996.281
38.3443,886.612,990.476
38.4023,885.63,990.514
38.4604,894.323,999.08
38.5184,898.684,995.505
38.5764,903.974,988.751
38.6344,899.82,987.468
38.6924,903.058,996.333
38.7504,898.429,995.289
38.8084,886.364,990.058
38.8663,885.243,990.361
38.9243,893.647,999.787
38.9823,896.986,997.094
39.0402,904.096,990.599
39.0982,900.356,989.853
39.1561,902.184,999.429
39.2141,898.032,999.157
39.272,885.979,994.582
39.3299,883.827,995.624
39.3878,892.112,1005.22
39.4457,896.166,1002.7
39.5036,902.216,995.654
39.5615,898.362,994.07
39.6194,901.324,1002.86
39.6773,896.725,1002.28
39.7352,884.274,996.289
39.7931,882.926,997.319
39.8509,891.735,1006.87
39.9088,896.405,1003.72
39.9666,902.234,996.254
40.0245,897.622,993.833
40.0823,900.398,1000.97
40.1402,896.518,998.941
40.198,884.78,992.05
40.2558,883.105,992.091
40.3136,892.204,1002.9
