L_S,vl1,vl2
27.1847,831.845,921.592
27.6604,829.583,938.387
28.1356,829.672,937.07
28.6103,833.524,941.247
29.0843,829.708,933.211
29.5579,830.266,917.446
30.0309,835.279,941.275
30.5034,829.734,945.501
30.9754,823.927,919.865
31.4468,829.754,925.807
31.9178,831.21,949.941
32.3882,827.578,934.318
32.8582,828.873,920.617
33.3276,832.212,925.9
33.7965,831.985,940.419
34.265,829.184,928.705
34.733,827.017,919.72
35.2005,833.896,931.367
35.6676,829.376,938.024
36.1341,825.711,920.053
36.6003,829.991,924.255
37.066,832.234,933.091
37.5312,828.654,921.497
37.996,828.788,918.961
38.4604,835.854,943.73
38.9243,828.9,963.633
39.3878,824.41,909.103
39.8509,825.17,923.531
40.3136,832.672,944.491
40.7759,829.566,933.22
41.2378,826.89,918.796
41.6993,830.463,919.722
42.1604,832.794,944.757
42.6211,830.192,931.544
43.0815,826.256,918.585
43.5415,830.922,930.504
44.0011,833.379,940.396
44.4604,828.59,918.144
44.9193,832.183,924.086
45.3778,834.558,943.979
45.8361,828.218,916.608
46.2939,823.617,920.038
46.7515,831.772,939.038
47.2087,829.741,947.111
47.6656,822.977,918.962
48.1222,823.815,915.655
48.5785,833.781,940.678
49.0345,831.286,948.085
49.4902,826.855,922.164
49.9456,823.203,928.053
50.4007,830.071,924.245
50.8556,828.973,927.56
51.3102,827.976,924.369
51.7645,829.389,921.422
52.2185,832.551,924.542
52.6723,825.382,929.957
53.1258,827.45,927.925
53.5791,831.167,927.081
54.0322,824.216,921.225
54.485,822.319,914.135
54.9376,830.385,918.615
55.3899,830.943,927.715
55.8421,826.025,928.679
56.294,826.271,919.222
56.7458,826.609,917.418
57.1973,826.501,923.033
57.6486,819.972,921.258
58.0998,823.326,916.701
58.5508,827.255,919.09
59.0016,822.655,926.644
59.4522,822.246,926.148
59.9026,820.544,924.121
60.3529,821.203,922.309
60.8031,819.378,919.4
61.2531,821.834,918.695
61.7029,819.065,922.335
62.1527,818.386,922.266
62.6023,819.083,921.514
63.0517,819.409,925.542
63.5011,817.842,924.868
63.9503,816.723,921.964
64.3994,818.24,918.754
64.8484,819.572,927.798
