#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
330.844,790.89,856.366
331.41,795.157,856.614
331.975,803.264,874.612
332.538,796.09,878.186
333.101,798.256,897.509
333.662,792.912,872.02
334.223,791.915,896.145
334.783,790.038,894.497
335.341,794.301,838.169
335.899,790.077,890.109
336.456,807.187,849.957
337.011,787.594,872.812
337.566,799.405,869.679
338.119,788.277,867.673
338.672,798.92,885.244
339.224,794.437,881.112
339.774,791.561,857.967
340.324,785.81,894.354
340.873,801.147,867.778
341.421,794.578,866.994
341.967,787.308,890.524
342.513,790.177,847.779
343.058,795.255,875.751
343.602,792.18,884.887
344.145,789.695,850.304
344.687,781.118,896.542
345.228,798.988,830.94
345.768,785.735,859.301
346.307,798.482,883.663
346.845,789.464,870.807
347.382,793.504,887.169
347.919,789.947,880.287
348.454,789.119,869.518
348.988,785.37,863.597
349.522,782.504,872.503
350.054,792.958,861.764
350.586,783.392,888.199
351.116,790.053,885.814
351.646,794.393,873.341
352.175,784.282,866.341
352.703,790.288,853.53
353.23,780.994,871.286
353.756,793.018,880.885
354.281,786.318,870.972
354.805,786.751,875.305
355.329,790.154,895.724
355.851,787.435,867.018
356.373,781.231,895.346
356.894,786.469,881.253
357.414,783.276,886.64
357.933,783.646,876.854
358.451,778.358,856.619
358.968,782.481,876.256
359.484,791.92,883.109
360.0,782.192,876.092
0.514709,781.258,901.64
1.02858,784.099,887.662
1.54161,785.391,901.932
2.05381,780.623,890.161
2.56517,780.205,899.079
3.07571,781.292,889.121
3.58543,787.526,897.644
4.09433,786.346,906.891
4.60242,787.244,889.232
5.1097,784.665,902.306
5.61618,787.549,886.378
6.12186,788.905,907.408
6.62675,787.805,899.062
7.13085,790.057,876.403
7.63416,793.188,891.526
8.1367,797.427,886.035
8.63847,787.492,905.895
9.13947,793.15,897.327
9.63971,787.761,915.371
10.1392,789.659,899.275
10.6379,789.523,897.037
11.1359,791.938,866.964
11.6331,797.408,893.299
12.1296,796.131,895.087
12.6254,797.889,893.511
13.1204,792.727,910.748
13.6148,787.672,886.582
14.1084,793.402,870.235
14.6013,796.641,910.115
15.0934,797.55,892.191
15.5849,794.855,881.207
16.0757,801.082,915.716
16.5658,793.108,917.979
17.0552,791.413,893.711
17.544,794.247,905.674
18.032,802.136,898.054
18.5194,795.826,909.978
19.0062,793.144,899.459
19.4923,796.673,888.956
19.9777,794.453,901.872
20.4625,803.969,889.752
20.9466,798.633,913.682
21.4301,793.692,901.001
21.913,799.16,893.854
22.3952,797.447,920.234
22.8769,796.869,899.083
23.3579,796.961,892.888
23.8383,803.059,881.74
24.3181,804.147,920.173
24.7973,796.32,905.141
25.276,798.382,898.554
25.754,805.38,912.473
26.2315,799.893,904.98
26.7083,797.452,897.478
27.1847,805.033,887.263
27.6604,801.513,903.237
28.1356,803.079,905.74
28.6103,801.578,899.532
29.0843,799.927,904.635
29.5579,804.384,904.911
30.0309,802.851,911.779
30.5034,798.301,903.089
30.9754,801.589,896.868
31.4468,805.975,914.773
31.9178,800.014,908.139
32.3882,796.402,886.028
32.8582,799.935,884.752
33.3276,803.225,913.285
33.7965,797.979,912.438
34.265,796.12,899.547
34.733,799.213,902.195
35.2005,806.414,912.055
35.6676,799.403,907.404
36.1341,795.75,882.952
36.6003,801.26,881.863
37.066,805.589,914.59
37.5312,799.483,917.229
37.996,797.973,883.853
38.4604,798.713,884.8
38.9243,803.146,908.913
39.3878,803.065,906.929
39.8509,800.72,893.104
40.3136,798.358,876.992
40.7759,800.592,893.062
41.2378,806.198,920.79
41.6993,796.175,900.088
42.1604,792.685,881.747
42.6211,800.166,891.152
43.0815,804.663,916.015
43.5415,798.231,901.287
44.0011,797.295,882.161
44.4604,801.642,892.957
44.9193,803.544,906.833
45.3778,802.371,901.489
45.8361,800.195,888.406
46.2939,803.043,891.581
46.7515,805.867,913.535
47.2087,799.048,887.505
47.6656,794.68,890.6
48.1222,803.527,901.595
48.5785,800.648,905.151
49.0345,796.045,889.461
49.4902,799.139,894.498
49.9456,803.424,906.735
50.4007,800.119,890.341
50.8556,800.404,885.704
51.3102,802.559,893.784
51.7645,803.331,898.609
52.2185,799.404,897.031
52.6723,800.762,900.864
53.1258,803.272,896.973
53.5791,797.459,894.382
54.0322,800.524,890.922
54.485,802.705,892.118
54.9376,798.587,892.091
55.3899,796.94,897.033
55.8421,802.052,898.011
56.294,800.383,897.263
56.7458,792.97,893.519
57.1973,791.866,893.87
57.6486,796.184,893.63
58.0998,796.328,905.135
58.5508,791.537,902.51
59.0016,791.841,896.097
59.4522,794.837,900.408
59.9026,795.76,904.567
60.3529,791.589,887.838
60.8031,789.864,884.954
61.2531,792.402,893.552
61.7029,790.731,894.171
62.1527,789.24,895.693
62.6023,790.43,903.102
63.0517,786.78,900.009
63.5011,786.669,895.002
63.9503,791.38,894.557
64.3994,789.863,886.723
64.8484,789.101,891.898
65.2973,788.887,892.776
65.7462,785.964,890.988
66.1949,786.606,889.433
66.6436,789.723,888.927
67.0922,788.757,888.664
67.5407,785.372,886.995
67.9891,786.143,886.893
68.4375,785.042,884.785
68.8859,785.968,885.147
69.3342,786.568,889.636
69.7824,785.214,889.858
70.2307,783.843,888.135
70.6789,786.167,886.755
71.127,785.138,886.42
71.5752,782.679,882.373
72.0233,782.204,881.672
72.4715,784.499,881.15
72.9196,785.992,884.645
73.3677,782.882,886.947
73.8159,781.076,882.082
74.264,782.876,879.715
74.7122,782.236,881.538
75.1604,781.364,887.271
75.6087,779.34,878.219
76.0569,779.31,875.952
76.5053,780.701,878.805
76.9537,778.783,879.75
77.4021,776.761,874.16
77.8506,776.414,873.555
78.2991,776.463,875.917
78.7478,775.43,875.258
79.1965,774.993,872.935
79.6453,774.741,871.498
80.0941,775.737,868.654
80.5431,774.952,868.934
80.9922,773.338,867.4
81.4414,771.349,867.882
81.8907,770.841,866.336
82.3401,770.125,866.282
82.7896,770.45,868.635
83.2393,770.271,870.629
83.6891,770.258,866.899
84.139,768.067,866.099
84.5891,766.482,864.1
85.0394,765.883,860.656
85.4898,765.945,860.071
85.9403,765.257,863.147
86.391,764.045,861.402
86.8419,762.801,861.158
87.293,761.867,860.0
87.7443,761.568,859.581
88.1957,761.289,851.214
88.6474,761.074,847.539
89.0992,759.267,846.274
89.5513,758.066,848.916
90.0036,757.716,849.572
90.4561,756.94,847.69
90.9088,756.136,846.087
91.3618,756.528,846.541
91.8149,755.654,841.348
92.2684,754.189,840.027
92.7221,753.072,837.58
93.176,751.73,837.61
93.6302,751.104,835.807
94.0846,750.797,837.176
94.5394,750.215,839.941
94.9944,749.373,841.44
95.4497,749.04,844.636
95.9053,748.077,841.995
96.3611,747.907,836.714
96.8173,746.43,832.316
97.2738,744.97,834.629
97.7305,743.648,835.952
98.1876,742.153,835.224
98.6451,740.397,832.376
99.1028,738.765,830.193
99.5609,738.105,829.054
100.019,737.753,824.137
100.478,736.121,817.318
100.937,734.457,812.97
101.397,734.19,815.068
101.857,733.673,818.695
102.317,732.945,816.853
102.777,731.625,814.737
103.238,730.635,813.468
103.7,728.809,812.571
104.161,726.827,813.797
104.623,725.889,814.265
105.086,724.788,812.55
105.549,723.854,809.849
106.012,722.46,805.687
106.476,721.287,805.902
106.94,720.049,806.891
107.405,719.673,804.295
107.87,719.244,802.867
108.335,717.926,804.568
108.801,716.111,804.302
109.268,715.141,803.589
109.735,714.185,800.316
110.202,712.755,797.817
110.67,711.612,796.207
111.138,710.132,792.544
111.607,708.613,791.884
112.076,707.546,793.085
112.546,705.381,790.376
113.016,704.698,787.617
113.487,704.731,786.099
113.958,702.978,783.289
114.43,702.007,783.893
114.902,701.142,785.002
115.375,699.657,784.595
115.848,698.324,784.151
116.322,697.081,783.684
116.796,696.444,778.761
117.271,695.691,777.251
117.747,694.14,778.066
118.223,692.752,778.193
118.7,691.968,777.821
119.177,690.635,776.172
119.655,690.085,772.468
120.133,688.752,771.677
120.612,687.825,773.119
121.092,687.508,773.906
121.572,686.333,773.781
122.053,685.059,771.806
122.534,683.84,768.404
123.016,683.082,764.652
123.499,682.277,764.426
123.982,680.953,767.406
124.466,680.982,766.341
124.95,679.86,763.195
125.435,679.154,759.025
125.921,678.046,757.778
126.408,676.086,756.245
126.895,675.802,752.797
127.383,674.837,754.036
127.871,675.245,756.355
128.36,676.025,757.837
128.85,674.151,757.888
129.34,673.601,756.107
129.832,672.565,753.973
130.324,671.353,752.528
130.816,670.363,750.544
131.309,668.539,750.522
131.803,667.832,748.641
132.298,667.35,747.316
132.794,666.587,744.764
133.29,665.744,746.071
133.787,663.618,750.971
134.285,662.766,748.185
134.783,660.469,747.258
135.282,660.415,747.278
135.782,661.166,745.882
136.283,658.849,745.837
136.784,658.705,743.278
137.286,658.818,744.689
137.789,658.711,746.267
138.293,659.573,745.112
138.798,660.947,741.436
139.303,660.285,738.29
139.809,657.896,739.622
140.316,656.132,739.419
140.824,654.05,739.639
141.333,650.785,738.47
141.842,648.211,736.443
142.352,646.114,737.924
142.863,648.647,744.784
143.375,655.35,734.923
143.888,656.354,725.315
144.401,654.543,736.808
144.916,651.814,740.432
145.431,653.008,739.675
145.947,653.604,737.131
146.464,654.092,736.167
146.982,653.153,731.725
147.5,653.157,728.749
148.02,652.451,728.927
148.54,652.586,730.664
149.061,652.244,733.211
149.584,652.913,733.076
150.107,652.808,728.99
150.631,651.98,729.631
151.155,651.882,727.338
151.681,651.305,725.59
152.208,650.99,725.146
152.735,650.301,725.726
153.264,649.664,722.725
153.793,649.03,720.28
154.323,648.896,717.21
154.855,648.823,717.856
155.387,648.975,715.303
155.92,649.354,715.084
156.454,648.933,719.654
156.989,648.848,725.751
157.524,648.953,723.794
158.061,649.087,717.265
158.599,650.266,719.355
159.138,650.689,719.322
159.677,649.111,716.289
160.218,650.117,720.65
160.76,649.594,727.456
161.302,649.415,725.45
161.846,650.302,717.824
162.39,650.067,719.715
162.935,650.339,724.309
163.482,651.283,723.828
164.029,651.72,727.391
164.577,650.958,729.505
165.127,651.71,727.782
165.677,653.354,723.773
166.228,653.378,726.838
166.781,653.43,730.176
167.334,654.978,726.45
167.888,655.144,715.646
168.443,655.04,732.589
169.0,655.691,731.255
169.557,657.221,735.937
170.115,656.952,732.601
170.674,657.654,738.517
171.234,659.567,740.677
171.796,659.53,734.715
172.358,661.318,742.371
172.921,661.874,737.313
173.485,662.377,738.691
174.05,663.97,742.467
174.617,664.326,735.918
175.184,665.601,745.423
175.752,666.765,747.371
176.321,667.167,746.787
176.892,668.654,750.893
177.463,669.254,747.522
178.035,670.921,747.52
178.608,671.687,750.726
179.183,674.323,753.278
179.758,674.484,765.414
180.334,676.022,760.379
180.911,675.373,752.394
181.49,674.88,763.255
182.069,678.726,755.432
182.649,678.677,770.01
183.23,679.671,775.412
183.813,681.677,764.253
184.396,680.333,772.909
184.98,681.83,771.866
185.566,685.002,772.473
186.152,684.871,773.519
186.739,686.74,770.584
187.327,686.506,782.943
187.917,689.233,780.919
188.507,690.595,769.661
189.098,689.778,790.052
189.69,694.02,777.125
190.283,696.709,780.936
190.877,697.071,781.12
191.473,698.263,760.644
192.069,699.327,754.516
192.666,706.77,788.177
193.264,708.181,776.388
193.863,711.617,774.455
194.463,708.344,771.546
195.063,714.678,772.849
195.665,714.463,795.759
196.268,712.228,793.402
196.872,711.336,788.693
197.476,725.444,803.083
198.082,716.41,791.674
198.688,723.897,784.963
199.296,725.598,784.346
199.904,722.152,793.305
200.513,735.71,796.448
201.123,725.094,783.789
201.735,742.408,820.13
202.346,734.042,800.509
202.959,738.966,816.116
203.573,740.98,787.934
204.187,735.968,800.382
204.803,749.922,798.271
205.419,749.485,827.72
206.036,750.013,792.246
206.654,745.553,829.211
207.273,764.23,801.21
207.893,752.187,848.094
208.513,753.032,855.352
209.135,752.679,825.605
209.757,758.552,853.613
210.38,768.77,839.453
211.003,765.67,844.125
211.628,763.047,838.136
212.253,777.737,823.713
212.879,768.197,860.027
213.506,779.145,849.294
214.134,770.831,860.936
214.762,781.492,873.868
215.391,784.761,870.481
216.021,778.072,842.376
216.651,786.705,857.157
217.283,790.936,836.855
217.915,793.845,885.195
218.547,791.94,878.828
219.18,795.716,856.875
219.814,799.87,884.643
220.449,802.6,868.488
221.084,797.525,878.017
221.72,804.42,904.2
222.357,801.914,865.503
