#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
273.535,925.549,967.211
274.18,912.398,992.89
274.823,889.089,1026.91
275.467,894.889,1011.27
276.11,918.65,1013.05
276.752,925.134,966.234
277.394,912.084,940.562
278.035,896.272,987.93
278.676,908.261,1001.47
279.316,895.699,1011.77
279.956,893.7,1020.65
280.595,916.144,974.855
281.234,907.109,956.762
281.872,908.213,969.997
282.509,893.605,968.514
283.146,880.21,1009.48
283.782,891.078,983.568
284.417,904.338,998.571
285.052,914.097,916.14
285.687,892.325,938.487
286.32,891.536,980.961
286.953,883.439,978.979
287.585,881.567,1016.88
288.217,896.141,1001.07
288.847,907.054,910.832
289.478,879.009,933.459
290.107,884.69,977.372
290.736,883.099,995.721
291.363,879.936,996.876
291.991,891.983,925.694
292.617,888.447,932.653
293.243,862.924,982.56
293.867,883.973,956.572
294.491,887.413,966.095
295.115,887.671,979.039
295.737,881.93,938.41
296.359,867.619,942.086
296.98,867.832,994.869
297.6,877.42,945.099
298.219,883.333,959.592
298.837,882.624,926.245
299.455,869.576,928.289
300.071,858.73,965.561
300.687,864.798,964.832
301.302,867.924,981.406
301.916,878.266,945.588
302.529,847.625,892.638
303.142,869.368,948.133
303.753,886.466,971.371
304.363,861.676,925.718
304.973,856.553,916.936
305.582,869.94,978.936
306.189,852.185,991.749
306.796,851.477,930.785
307.402,867.893,938.266
308.007,880.222,975.007
308.611,852.266,914.764
309.215,852.106,929.09
309.817,876.455,965.76
310.418,846.781,980.295
311.018,844.085,950.375
311.618,859.775,953.64
312.216,860.697,971.364
312.813,850.302,928.899
313.41,849.529,931.238
314.005,869.91,946.643
314.6,843.684,950.614
315.194,839.004,929.524
315.786,858.891,954.087
316.378,849.52,941.841
316.968,834.097,933.481
317.558,852.55,945.913
318.147,856.448,961.402
318.734,832.883,908.324
319.321,836.449,921.471
319.907,862.341,935.018
320.491,842.416,906.182
321.075,831.317,923.333
321.658,845.186,935.1
322.239,833.918,968.534
322.82,829.227,950.303
323.4,831.616,935.738
323.978,842.48,926.81
324.556,843.611,918.216
325.133,838.82,901.436
325.709,834.417,898.921
326.283,841.684,948.304
326.857,830.208,932.511
327.43,828.036,915.029
328.001,824.451,944.757
328.572,836.87,887.784
329.141,833.594,918.222
329.71,832.153,892.383
330.278,828.667,910.978
330.844,835.577,924.253
331.41,823.948,938.041
331.975,824.889,916.757
332.538,822.997,930.001
333.101,832.118,912.4
333.662,823.502,882.404
334.223,832.006,924.247
334.783,830.683,895.104
335.341,822.267,936.895
335.899,828.987,929.796
336.456,827.019,894.636
337.011,823.525,909.539
337.566,822.802,880.098
338.119,817.408,919.978
338.672,836.867,896.295
339.224,820.995,902.292
339.774,834.665,918.393
340.324,821.633,920.735
340.873,824.951,899.881
341.421,815.515,925.239
341.967,822.518,880.791
342.513,817.724,914.519
343.058,830.77,919.703
343.602,820.556,880.407
344.145,828.876,925.475
344.687,831.094,909.867
345.228,817.195,904.897
345.768,821.886,931.021
346.307,823.716,896.432
346.845,823.999,895.872
347.382,820.694,890.173
347.919,823.431,912.413
348.454,818.841,931.971
348.988,819.976,905.72
349.522,812.49,920.725
350.054,827.448,910.082
350.586,819.687,906.69
351.116,819.991,898.741
351.646,814.602,920.513
352.175,821.371,912.191
352.703,816.041,896.306
353.23,819.026,881.274
353.756,821.546,893.185
354.281,823.839,903.627
354.805,818.828,921.277
355.329,815.154,921.49
355.851,816.31,920.724
356.373,809.978,919.258
356.894,817.667,925.326
357.414,813.481,891.07
357.933,812.728,924.114
358.451,822.503,898.281
358.968,817.878,932.255
359.484,815.667,913.033
360.0,811.289,932.314
0.514709,813.821,933.163
1.02858,817.493,927.695
1.54161,810.702,934.188
2.05381,818.49,926.033
2.56517,813.463,925.24
3.07571,819.022,929.873
3.58543,818.022,949.86
4.09433,812.814,936.789
4.60242,813.468,940.831
5.1097,818.221,909.025
5.61618,818.633,927.915
6.12186,828.614,894.324
6.62675,821.586,908.732
7.13085,831.676,918.069
7.63416,822.306,945.578
8.1367,818.989,941.135
8.63847,816.94,937.293
9.13947,822.36,925.042
9.63971,826.315,926.727
10.1392,833.238,921.248
10.6379,824.795,931.311
11.1359,828.109,916.713
11.6331,826.393,940.318
12.1296,820.483,941.348
12.6254,822.582,925.909
13.1204,827.711,923.755
13.6148,827.875,913.26
14.1084,828.108,942.688
14.6013,826.325,932.059
15.0934,831.753,930.728
15.5849,824.951,961.216
16.0757,821.432,931.414
16.5658,823.763,917.614
17.0552,833.913,920.48
17.544,830.626,954.273
18.032,825.83,940.014
18.5194,825.892,906.66
19.0062,829.291,927.938
19.4923,834.508,939.921
19.9777,824.919,930.024
20.4625,829.484,909.138
20.9466,833.288,948.246
21.4301,830.977,947.061
21.913,826.843,933.081
22.3952,831.867,921.642
22.8769,832.456,944.875
23.3579,833.557,946.031
23.8383,832.549,942.696
24.3181,828.473,946.759
24.7973,835.259,935.396
25.276,836.042,949.276
25.754,830.592,939.947
26.2315,832.91,926.078
26.7083,839.284,936.805
27.1847,830.938,952.627
27.6604,830.484,924.29
28.1356,836.0,932.575
28.6103,836.383,947.725
29.0843,832.646,941.918
29.5579,831.257,933.284
30.0309,835.726,937.303
30.5034,838.774,954.121
30.9754,833.041,948.04
31.4468,828.128,927.333
31.9178,833.509,935.034
32.3882,840.508,957.304
32.8582,829.114,937.352
33.3276,828.28,935.541
33.7965,838.919,946.366
34.265,832.723,944.162
34.733,828.05,927.831
35.2005,832.541,931.884
35.6676,838.969,952.611
36.1341,830.598,946.096
36.6003,828.722,926.575
37.066,833.775,929.181
37.5312,836.492,947.648
37.996,830.974,928.095
38.4604,829.061,922.484
38.9243,836.875,936.594
39.3878,836.657,965.788
39.8509,829.127,943.984
40.3136,829.169,914.846
40.7759,831.521,929.518
41.2378,836.764,943.762
41.6993,831.275,930.106
42.1604,829.137,920.968
42.6211,834.68,941.653
43.0815,836.202,947.991
43.5415,826.171,918.973
44.0011,826.449,927.129
44.4604,834.75,936.707
44.9193,834.167,939.828
45.3778,829.454,926.77
45.8361,834.398,929.108
46.2939,838.361,949.788
46.7515,832.648,918.449
47.2087,828.541,926.573
47.6656,835.843,941.42
48.1222,836.152,944.024
48.5785,830.78,925.404
49.0345,827.137,930.662
49.4902,832.951,932.455
49.9456,831.206,941.676
50.4007,828.833,922.093
50.8556,828.582,920.778
51.3102,835.216,934.581
51.7645,833.135,930.466
52.2185,828.567,930.16
52.6723,832.989,929.768
53.1258,836.042,934.915
53.5791,830.574,931.674
54.0322,829.401,926.441
54.485,829.368,926.829
54.9376,828.73,927.946
55.3899,829.4,929.355
55.8421,829.52,929.065
56.294,826.666,924.838
56.7458,827.472,924.541
57.1973,829.076,932.188
57.6486,827.203,933.049
58.0998,822.503,930.661
