L_S,vl1,vl2
286.32,902.447,978.824
286.953,889.262,998.484
287.585,909.57,945.685
288.217,887.63,967.768
288.847,886.882,999.833
289.478,892.931,945.817
290.107,900.674,1008.0
290.736,902.584,958.368
291.363,888.423,939.073
291.991,893.29,1003.42
292.617,881.275,976.827
293.243,876.927,985.034
293.867,906.767,975.506
294.491,891.778,950.713
295.115,888.633,929.39
295.737,868.837,986.831
296.359,876.828,992.567
296.98,883.137,990.789
297.6,885.571,930.145
298.219,874.131,948.838
298.837,869.566,974.975
299.455,885.969,961.167
300.071,874.755,981.678
300.687,879.523,960.148
301.302,873.38,898.767
301.916,880.895,949.68
302.529,871.318,980.127
303.142,868.722,930.004
303.753,872.637,967.764
304.363,881.925,984.845
304.973,860.353,916.678
305.582,872.216,951.76
306.189,876.75,946.853
306.796,861.326,968.39
307.402,867.064,947.647
308.007,869.16,945.721
308.611,872.671,990.365
309.215,853.547,945.093
309.817,861.606,952.063
310.418,882.389,996.027
311.018,859.398,962.049
311.618,852.294,948.947
312.216,880.865,943.914
312.813,851.258,961.563
313.41,851.801,945.944
314.005,874.629,963.547
314.6,860.257,984.748
315.194,847.199,937.66
315.786,859.558,963.915
316.378,872.997,946.642
316.968,850.073,937.107
317.558,855.1,936.029
318.147,863.633,938.357
318.734,852.528,961.278
319.321,847.428,942.596
319.907,847.929,937.902
320.491,864.299,969.353
321.075,851.653,927.186
321.658,846.207,911.359
322.239,863.728,937.698
322.82,852.93,935.902
323.4,838.644,942.14
323.978,852.395,976.612
324.556,854.666,948.762
325.133,839.623,926.634
325.709,842.282,927.586
326.283,865.681,883.589
326.857,848.768,930.684
327.43,847.833,892.579
328.001,842.654,931.933
328.572,851.971,959.745
329.141,837.829,925.847
329.71,834.949,926.764
330.278,853.842,896.909
330.844,845.272,928.661
331.41,850.719,936.609
331.975,842.128,910.422
332.538,840.499,914.977
333.101,841.94,979.788
333.662,834.432,929.515
334.223,837.049,959.906
334.783,849.368,889.536
335.341,831.08,923.63
335.899,857.819,924.257
336.456,844.759,928.981
337.011,850.848,941.78
337.566,840.897,933.253
338.119,844.866,927.834
338.672,845.988,904.725
339.224,848.859,917.673
339.774,846.035,938.382
340.324,846.308,943.768
340.873,835.14,936.894
341.421,852.155,896.562
341.967,833.951,905.058
342.513,853.197,905.15
343.058,841.77,918.093
343.602,844.13,934.758
344.145,841.497,917.819
344.687,842.89,944.019
345.228,847.606,913.166
345.768,839.788,921.672
346.307,844.923,940.668
346.845,835.074,941.853
347.382,836.855,949.833
347.919,830.376,890.834
348.454,839.076,945.57
348.988,846.958,915.692
349.522,836.479,909.332
350.054,846.045,933.432
350.586,844.864,913.004
351.116,837.644,935.104
351.646,842.392,939.573
352.175,845.683,938.62
352.703,834.873,950.981
353.23,835.433,946.188
353.756,832.423,956.243
354.281,836.423,901.931
354.805,838.804,931.532
355.329,846.698,932.538
355.851,838.611,939.364
356.373,842.467,944.97
356.894,840.421,932.942
357.414,829.603,953.045
357.933,844.357,945.16
358.451,833.515,952.11
358.968,835.386,957.883
359.484,831.823,943.632
360.0,833.933,959.829
0.514709,837.409,932.966
1.02858,833.795,950.858
1.54161,833.921,961.667
2.05381,846.015,955.505
2.56517,835.045,969.211
3.07571,833.684,963.613
3.58543,833.599,964.12
4.09433,832.846,949.03
4.60242,846.059,944.724
5.1097,846.195,961.285
5.61618,840.788,958.847
6.12186,850.798,947.109
6.62675,844.445,976.263
7.13085,838.028,980.193
7.63416,838.254,949.176
8.1367,843.405,947.213
8.63847,850.942,974.929
9.13947,845.294,986.488
9.63971,840.774,963.996
10.1392,847.264,956.36
10.6379,857.662,966.148
11.1359,847.312,978.114
11.6331,842.52,974.426
12.1296,848.217,959.546
12.6254,850.414,981.509
13.1204,848.124,976.724
13.6148,849.539,957.908
14.1084,848.861,968.483
14.6013,857.463,962.756
15.0934,846.248,991.77
15.5849,845.609,966.204
16.0757,851.42,969.901
16.5658,848.67,955.771
17.0552,852.868,927.473
17.544,859.435,964.175
18.032,854.051,973.879
18.5194,851.248,963.635
19.0062,854.316,953.107
19.4923,854.624,962.571
19.9777,851.657,962.117
20.4625,854.603,945.981
20.9466,857.242,959.145
21.4301,854.919,964.59
21.913,854.92,944.177
22.3952,855.301,958.806
22.8769,853.673,965.572
23.3579,854.638,951.135
23.8383,854.759,951.669
24.3181,855.8,951.874
24.7973,857.71,957.925
25.276,854.164,953.934
25.754,856.305,967.071
26.2315,855.833,956.827
26.7083,857.925,950.485
27.1847,855.921,953.301
27.6604,855.985,943.867
28.1356,858.96,947.756
28.6103,856.459,952.811
29.0843,853.535,951.638
29.5579,855.629,939.059
30.0309,857.765,945.838
30.5034,857.773,960.064
30.9754,856.708,961.869
31.4468,853.177,948.901
31.9178,856.843,944.691
32.3882,858.674,970.982
32.8582,854.914,965.659
33.3276,851.192,958.262
33.7965,859.095,972.993
34.265,857.813,986.788
34.733,854.684,960.663
35.2005,853.574,954.917
35.6676,859.565,965.597
36.1341,856.0,955.089
36.6003,854.661,944.546
37.066,859.854,958.122
37.5312,861.291,965.844
37.996,854.061,946.609
38.4604,855.045,944.933
38.9243,861.14,955.308
39.3878,857.503,962.544
39.8509,855.723,965.151
40.3136,861.257,965.787
40.7759,857.66,957.169
41.2378,859.097,953.368
41.6993,861.121,953.439
42.1604,857.116,938.33
42.6211,860.523,953.775
43.0815,860.692,976.929
43.5415,850.759,944.494
44.0011,851.051,947.987
44.4604,860.226,971.733
44.9193,854.172,962.803
45.3778,854.171,948.848
